epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,363.403,1.24729,0.9756,1.40243,0.80883,0.81306,0.86445,0.52911,1.43314,0.90678,1.52599,0.0018944,0.0018944,0.0018944
18,385.237,1.22478,0.97565,1.39313,0.7754,0.73716,0.80362,0.48355,1.45122,1.05134,1.55052,0.0018878,0.0018878,0.0018878
19,406.972,1.20196,0.94841,1.38889,0.80626,0.82918,0.85179,0.5298,1.3667,0.9873,1.46025,0.0018812,0.0018812,0.0018812
20,428.669,1.19598,0.95133,1.36686,0.80935,0.82206,0.85827,0.54468,1.29584,0.95823,1.43959,0.0018746,0.0018746,0.0018746
21,450.371,1.21446,0.92213,1.36101,0.84166,0.80427,0.87398,0.56157,1.31298,0.87519,1.43568,0.001868,0.001868,0.001868
22,470.691,1.17636,0.92287,1.36165,0.78395,0.82562,0.85674,0.52354,1.35016,0.93277,1.4859,0.0018614,0.0018614,0.0018614
23,492.435,1.15231,0.90743,1.34967,0.83689,0.8399,0.89388,0.59216,1.2595,0.81811,1.41277,0.0018548,0.0018548,0.0018548
24,514.25,1.14942,0.91292,1.35484,0.86047,0.81851,0.88309,0.58494,1.24623,0.88098,1.44065,0.0018482,0.0018482,0.0018482
25,535.963,1.16141,0.90198,1.35872,0.84731,0.80427,0.88648,0.57395,1.26854,0.85113,1.44048,0.0018416,0.0018416,0.0018416
26,557.708,1.14123,0.88512,1.34504,0.83663,0.84698,0.8985,0.59187,1.1613,0.84801,1.38675,0.001835,0.001835,0.001835
27,577.758,1.17384,0.8925,1.35453,0.85204,0.8402,0.89636,0.58091,1.31072,0.8462,1.48577,0.0018284,0.0018284,0.0018284
28,599.442,1.13679,0.89282,1.34615,0.8497,0.83274,0.89638,0.59196,1.25935,0.86203,1.41403,0.0018218,0.0018218,0.0018218
29,618.019,1.09422,0.88331,1.32086,0.806,0.87232,0.89342,0.59145,1.27019,0.83341,1.4342,0.0018152,0.0018152,0.0018152
30,637.919,1.12364,0.85983,1.34053,0.84348,0.82465,0.8952,0.58368,1.31852,0.84844,1.41901,0.0018086,0.0018086,0.0018086
31,659.639,1.11897,0.87385,1.33754,0.82518,0.85669,0.88281,0.61905,1.14348,0.9165,1.357,0.001802,0.001802,0.001802
32,681.606,1.10671,0.87193,1.33621,0.90124,0.77224,0.88873,0.58295,1.27662,0.82623,1.4329,0.0017954,0.0017954,0.0017954
33,701.518,1.11701,0.85851,1.32861,0.83353,0.85529,0.90074,0.60212,1.20025,0.81777,1.41045,0.0017888,0.0017888,0.0017888
34,723.628,1.0909,0.81649,1.31265,0.85895,0.86688,0.90784,0.60457,1.21048,0.79105,1.3848,0.0017822,0.0017822,0.0017822
35,745.884,1.07567,0.82654,1.30609,0.85951,0.87189,0.91289,0.61428,1.18595,0.75039,1.34516,0.0017756,0.0017756,0.0017756
36,766.939,1.1032,0.83166,1.3252,0.85844,0.85053,0.89249,0.59513,1.23123,0.83851,1.40627,0.001769,0.001769,0.001769
37,789.109,1.08827,0.81988,1.32327,0.89562,0.85053,0.92783,0.63574,1.15225,0.75345,1.34891,0.0017624,0.0017624,0.0017624
38,811.262,1.09505,0.85034,1.31613,0.86949,0.82918,0.89178,0.58696,1.22152,0.82883,1.39746,0.0017558,0.0017558,0.0017558
39,833.449,1.08198,0.80739,1.31128,0.84618,0.82562,0.88604,0.57178,1.34802,0.93759,1.54492,0.0017492,0.0017492,0.0017492
40,855.803,1.05807,0.80575,1.29876,0.85551,0.86392,0.91952,0.6109,1.29766,0.77404,1.45602,0.0017426,0.0017426,0.0017426
41,877.734,1.06366,0.80673,1.29738,0.89651,0.86321,0.93306,0.64293,1.1342,0.73725,1.35116,0.001736,0.001736,0.001736
42,898.709,1.07034,0.79648,1.30863,0.88486,0.82051,0.91544,0.62097,1.16037,0.7933,1.32895,0.0017294,0.0017294,0.0017294
43,920.84,1.05748,0.8004,1.30318,0.87908,0.89324,0.93841,0.6435,1.09499,0.71282,1.29483,0.0017228,0.0017228,0.0017228
44,942.749,1.0508,0.7804,1.29282,0.8359,0.86477,0.90505,0.60724,1.1538,0.76128,1.35154,0.0017162,0.0017162,0.0017162
45,963.787,1.04214,0.78656,1.28948,0.88013,0.81139,0.90267,0.60767,1.26056,0.80876,1.42243,0.0017096,0.0017096,0.0017096
46,985.582,1.04031,0.7957,1.28906,0.87462,0.84407,0.90526,0.62221,1.09538,0.75211,1.33727,0.001703,0.001703,0.001703
47,1006.44,1.03614,0.79623,1.2827,0.8534,0.8363,0.907,0.59485,1.22074,0.76893,1.34594,0.0016964,0.0016964,0.0016964
48,1028.62,1.0412,0.78351,1.29582,0.85666,0.88968,0.92272,0.61757,1.1778,0.72659,1.38585,0.0016898,0.0016898,0.0016898
49,1050.57,1.02635,0.78183,1.27655,0.81911,0.86833,0.90465,0.60963,1.1108,0.72459,1.32474,0.0016832,0.0016832,0.0016832
50,1072.72,1.03145,0.77229,1.27679,0.87591,0.90432,0.93417,0.65305,1.08003,0.68469,1.3231,0.0016766,0.0016766,0.0016766
51,1094.96,1.0395,0.76947,1.28658,0.8936,0.89668,0.93328,0.64243,1.13403,0.66471,1.33534,0.00167,0.00167,0.00167
52,1115.75,1.00824,0.75964,1.27198,0.85934,0.82918,0.9095,0.63256,1.1073,0.74259,1.33355,0.0016634,0.0016634,0.0016634
53,1136.98,1.02464,0.76728,1.28827,0.85725,0.89756,0.92328,0.64049,1.10238,0.70048,1.31723,0.0016568,0.0016568,0.0016568
54,1156.83,1.02964,0.79017,1.28729,0.85572,0.86541,0.92417,0.636,1.11582,0.74515,1.30497,0.0016502,0.0016502,0.0016502
55,1179.04,1.03766,0.75989,1.28227,0.87056,0.88968,0.92963,0.65742,1.07786,0.67196,1.29696,0.0016436,0.0016436,0.0016436
56,1200.9,1.01496,0.75047,1.27141,0.88404,0.84342,0.92351,0.62371,1.13439,0.70008,1.34555,0.001637,0.001637,0.001637
57,1221.71,1.01503,0.75504,1.27046,0.86416,0.84342,0.91495,0.62597,1.0984,0.71114,1.32668,0.0016304,0.0016304,0.0016304
58,1243.63,1.01796,0.76051,1.27212,0.88211,0.88968,0.93137,0.6316,1.06825,0.66906,1.304,0.0016238,0.0016238,0.0016238
59,1264,1.00812,0.73912,1.27248,0.83589,0.85053,0.89993,0.61214,1.14775,0.77427,1.31511,0.0016172,0.0016172,0.0016172
60,1284.06,1.01811,0.73601,1.26746,0.87666,0.88534,0.93568,0.66418,1.06923,0.67354,1.30334,0.0016106,0.0016106,0.0016106
61,1305.89,0.98225,0.72727,1.25637,0.9009,0.84119,0.92768,0.64664,1.11056,0.71918,1.3134,0.001604,0.001604,0.001604
62,1327.6,0.99253,0.72534,1.25672,0.88009,0.86197,0.92213,0.62522,1.13031,0.72087,1.31867,0.0015974,0.0015974,0.0015974
63,1349.39,0.9963,0.7386,1.26219,0.86284,0.89551,0.93393,0.64677,1.10922,0.66267,1.34714,0.0015908,0.0015908,0.0015908
64,1369.82,0.98336,0.73222,1.2673,0.83059,0.88984,0.92695,0.65259,1.08947,0.67013,1.33674,0.0015842,0.0015842,0.0015842
65,1391.58,0.99553,0.71886,1.25616,0.87473,0.89463,0.92082,0.64064,1.06324,0.65063,1.34483,0.0015776,0.0015776,0.0015776
66,1413.37,0.97806,0.74075,1.26424,0.92291,0.89473,0.94153,0.67771,1.07555,0.6224,1.30524,0.001571,0.001571,0.001571
67,1435.17,0.9597,0.7085,1.23176,0.91741,0.86963,0.93938,0.66277,1.08101,0.65686,1.31078,0.0015644,0.0015644,0.0015644
68,1457,0.97006,0.71374,1.25929,0.86626,0.8759,0.91654,0.65114,1.04994,0.7506,1.30928,0.0015578,0.0015578,0.0015578
69,1478.83,0.96794,0.72952,1.25523,0.88568,0.88226,0.94213,0.68733,1.03012,0.64842,1.27742,0.0015512,0.0015512,0.0015512
70,1500.66,0.95669,0.69345,1.24576,0.89968,0.85409,0.92209,0.65302,1.00775,0.69714,1.28149,0.0015446,0.0015446,0.0015446
71,1522.39,0.95902,0.71049,1.24628,0.89965,0.8933,0.93367,0.65125,1.08105,0.71499,1.27971,0.001538,0.001538,0.001538
72,1544.2,0.99312,0.72019,1.26843,0.86268,0.91661,0.93282,0.67947,0.97784,0.63229,1.25715,0.0015314,0.0015314,0.0015314
73,1566,0.9535,0.70048,1.24063,0.92447,0.879,0.9428,0.67542,1.01023,0.64031,1.25806,0.0015248,0.0015248,0.0015248
74,1587.82,1.00491,0.72027,1.26701,0.88588,0.85637,0.8995,0.59452,1.1833,0.69494,1.40416,0.0015182,0.0015182,0.0015182
75,1608.36,0.95279,0.69781,1.24262,0.90286,0.87189,0.93315,0.66266,1.05069,0.64937,1.29471,0.0015116,0.0015116,0.0015116
76,1630.13,0.96386,0.69289,1.23443,0.88473,0.92171,0.93632,0.66814,1.06884,0.62702,1.30814,0.001505,0.001505,0.001505
77,1651.4,0.93388,0.68323,1.24238,0.90848,0.88312,0.93485,0.66375,1.05435,0.64098,1.33409,0.0014984,0.0014984,0.0014984
78,1673.19,0.95761,0.69116,1.23871,0.86198,0.91123,0.93119,0.68157,0.99752,0.63168,1.25074,0.0014918,0.0014918,0.0014918
79,1694.48,0.97455,0.69326,1.24165,0.88147,0.87544,0.91626,0.66508,1.049,0.65918,1.29483,0.0014852,0.0014852,0.0014852
80,1716.18,0.93917,0.67968,1.22831,0.89217,0.88329,0.92865,0.67577,1.01421,0.62425,1.25153,0.0014786,0.0014786,0.0014786
81,1737.97,0.94176,0.67689,1.23702,0.90648,0.90391,0.94951,0.68036,0.99094,0.60844,1.25749,0.001472,0.001472,0.001472
82,1759.69,0.93518,0.67556,1.22563,0.89691,0.8669,0.92741,0.66381,1.0751,0.65024,1.31656,0.0014654,0.0014654,0.0014654
83,1779.5,0.9486,0.68266,1.23269,0.90653,0.86285,0.9172,0.62921,1.10685,0.67657,1.35857,0.0014588,0.0014588,0.0014588
84,1799.51,0.95066,0.68402,1.22543,0.9006,0.88968,0.93301,0.64962,1.04205,0.61817,1.28939,0.0014522,0.0014522,0.0014522
85,1821.27,0.9273,0.68502,1.21877,0.92669,0.89974,0.94849,0.67833,1.02708,0.62158,1.29524,0.0014456,0.0014456,0.0014456
86,1843.02,0.94426,0.65924,1.22127,0.85816,0.88276,0.92068,0.66141,1.04369,0.64419,1.29796,0.001439,0.001439,0.001439
87,1864.77,0.9077,0.66271,1.20822,0.90328,0.86413,0.92452,0.6584,1.01474,0.64861,1.26763,0.0014324,0.0014324,0.0014324
88,1886.5,0.92934,0.66129,1.21632,0.88575,0.89324,0.92215,0.65395,1.04049,0.64163,1.30854,0.0014258,0.0014258,0.0014258
89,1908.17,0.90823,0.66122,1.21358,0.89835,0.87544,0.9278,0.66123,1.04952,0.61219,1.30583,0.0014192,0.0014192,0.0014192
90,1928.59,0.90724,0.65744,1.21661,0.91267,0.879,0.93343,0.66777,1.03174,0.63146,1.30557,0.0014126,0.0014126,0.0014126
91,1950.55,0.9126,0.66254,1.21905,0.87884,0.90036,0.92973,0.66777,1.00604,0.62331,1.28045,0.001406,0.001406,0.001406
92,1972.29,0.92141,0.66821,1.21631,0.89597,0.92171,0.94462,0.66495,1.025,0.62679,1.27643,0.0013994,0.0013994,0.0013994
93,1994.04,0.91014,0.66308,1.2119,0.88142,0.90747,0.92634,0.6664,1.00397,0.62971,1.27581,0.0013928,0.0013928,0.0013928
94,2014.04,0.90469,0.66722,1.20296,0.89358,0.8968,0.92475,0.66518,1.02875,0.63686,1.30641,0.0013862,0.0013862,0.0013862
95,2035.75,0.90222,0.65872,1.20318,0.91068,0.86121,0.92722,0.66851,1.00634,0.61512,1.28093,0.0013796,0.0013796,0.0013796
96,2055.78,0.90969,0.66113,1.21389,0.91076,0.88612,0.92931,0.67127,1.01712,0.60203,1.28466,0.001373,0.001373,0.001373
97,2077.5,0.89511,0.65383,1.20311,0.86546,0.86991,0.9045,0.65466,1.03141,0.6707,1.29317,0.0013664,0.0013664,0.0013664
98,2099.16,0.89472,0.63201,1.19739,0.90371,0.90391,0.94624,0.68107,1.02712,0.61203,1.28478,0.0013598,0.0013598,0.0013598
99,2119.05,0.89494,0.64671,1.20001,0.8948,0.84759,0.92423,0.66025,0.98597,0.67853,1.26539,0.0013532,0.0013532,0.0013532
100,2140.73,0.91671,0.65156,1.20687,0.92006,0.90115,0.92524,0.66641,1.00696,0.63644,1.25936,0.0013466,0.0013466,0.0013466
101,2162.34,0.89375,0.63618,1.19881,0.87954,0.88612,0.91052,0.64873,1.00725,0.63186,1.29837,0.00134,0.00134,0.00134
102,2184.08,0.91771,0.67064,1.22,0.90747,0.82562,0.91098,0.653,1.0561,0.67322,1.32168,0.0013334,0.0013334,0.0013334
103,2205.74,0.88773,0.63175,1.19564,0.90158,0.88256,0.92725,0.66552,1.02155,0.62036,1.2905,0.0013268,0.0013268,0.0013268
104,2227.43,0.91391,0.64698,1.2113,0.91812,0.91815,0.94717,0.68684,1.01227,0.58279,1.26088,0.0013202,0.0013202,0.0013202
105,2248.97,0.87495,0.62735,1.20074,0.92656,0.879,0.93587,0.68427,0.99826,0.60226,1.29247,0.0013136,0.0013136,0.0013136
106,2270.57,0.89139,0.65013,1.20889,0.88036,0.91103,0.91967,0.66642,1.00725,0.62037,1.29482,0.001307,0.001307,0.001307
107,2292.15,0.90265,0.64895,1.20864,0.9216,0.86121,0.92484,0.65951,0.99763,0.61688,1.28136,0.0013004,0.0013004,0.0013004
108,2310.25,0.86852,0.61509,1.18111,0.92687,0.90212,0.94846,0.68614,0.96896,0.58469,1.2763,0.0012938,0.0012938,0.0012938
109,2331.78,0.89106,0.62342,1.2033,0.88208,0.92171,0.93963,0.68151,0.99863,0.58845,1.32617,0.0012872,0.0012872,0.0012872
110,2351.71,0.86871,0.6155,1.19839,0.89152,0.90664,0.93051,0.65574,1.03193,0.62536,1.32647,0.0012806,0.0012806,0.0012806
111,2373.4,0.86559,0.62742,1.18644,0.9094,0.88612,0.9549,0.69593,0.95244,0.57383,1.25528,0.001274,0.001274,0.001274
112,2393.45,0.88476,0.61847,1.19452,0.90605,0.89229,0.93727,0.69613,0.94045,0.62516,1.26338,0.0012674,0.0012674,0.0012674
113,2415.11,0.87726,0.61029,1.18629,0.8974,0.93594,0.95209,0.70846,0.96394,0.58148,1.26662,0.0012608,0.0012608,0.0012608
114,2434.91,0.88167,0.61575,1.19138,0.9171,0.90553,0.96066,0.69442,0.95705,0.55778,1.27138,0.0012542,0.0012542,0.0012542
115,2454.82,0.86743,0.60413,1.18944,0.87623,0.91459,0.93137,0.67622,0.97739,0.61738,1.24934,0.0012476,0.0012476,0.0012476
116,2476.46,0.86809,0.62493,1.18798,0.88086,0.88612,0.92988,0.67964,0.97219,0.63019,1.26957,0.001241,0.001241,0.001241
117,2496.27,0.85502,0.61485,1.18062,0.86988,0.90391,0.93345,0.67117,0.98962,0.63041,1.29329,0.0012344,0.0012344,0.0012344
118,2517.84,0.84819,0.6049,1.17898,0.87236,0.8999,0.94002,0.69392,0.94955,0.57334,1.27234,0.0012278,0.0012278,0.0012278
119,2537.92,0.84477,0.59092,1.17834,0.92848,0.87782,0.9365,0.67244,0.9831,0.57874,1.31304,0.0012212,0.0012212,0.0012212
120,2559.6,0.85765,0.60982,1.18315,0.87815,0.91103,0.94376,0.69428,0.93928,0.58723,1.26973,0.0012146,0.0012146,0.0012146
121,2581.07,0.87156,0.62666,1.19159,0.88033,0.89008,0.93802,0.67371,0.98601,0.60328,1.26886,0.001208,0.001208,0.001208
122,2602.84,0.86463,0.61242,1.1902,0.85582,0.90832,0.90724,0.66174,0.95022,0.6313,1.28443,0.0012014,0.0012014,0.0012014
123,2621.72,0.84683,0.59904,1.18079,0.90175,0.90391,0.94466,0.68574,0.95998,0.5885,1.30168,0.0011948,0.0011948,0.0011948
124,2643.49,0.86477,0.60369,1.18173,0.88701,0.93238,0.9398,0.69374,0.96502,0.58381,1.28542,0.0011882,0.0011882,0.0011882
125,2664.75,0.83815,0.59794,1.17348,0.88886,0.93238,0.95155,0.70094,0.9455,0.55161,1.29818,0.0011816,0.0011816,0.0011816
126,2686.54,0.84646,0.60998,1.17058,0.91983,0.89826,0.94925,0.68537,0.97213,0.55633,1.28206,0.001175,0.001175,0.001175
127,2708.21,0.85917,0.58821,1.16937,0.9061,0.90747,0.94579,0.69958,0.93103,0.55411,1.26057,0.0011684,0.0011684,0.0011684
128,2729.9,0.86078,0.60997,1.17654,0.90061,0.91459,0.94422,0.69859,0.97373,0.58941,1.29105,0.0011618,0.0011618,0.0011618
129,2751.55,0.84912,0.59555,1.1775,0.92528,0.86833,0.94268,0.67324,0.97509,0.61758,1.28546,0.0011552,0.0011552,0.0011552
130,2771.83,0.84643,0.5984,1.1631,0.87662,0.92883,0.93341,0.68958,0.92562,0.57846,1.30249,0.0011486,0.0011486,0.0011486
131,2793.65,0.83559,0.58735,1.16696,0.92168,0.87189,0.9337,0.68181,0.98278,0.58089,1.28552,0.001142,0.001142,0.001142
132,2815.46,0.82865,0.5905,1.1695,0.90791,0.89324,0.95581,0.7026,0.9145,0.55645,1.2581,0.0011354,0.0011354,0.0011354
133,2835.84,0.82098,0.56884,1.16188,0.91009,0.90391,0.9473,0.70358,0.93397,0.5647,1.25553,0.0011288,0.0011288,0.0011288
134,2857.7,0.83895,0.60481,1.17855,0.91122,0.91318,0.93899,0.68933,0.96352,0.56218,1.29513,0.0011222,0.0011222,0.0011222
135,2879.74,0.82076,0.58297,1.16241,0.9123,0.87544,0.93028,0.68983,0.93816,0.59221,1.27962,0.0011156,0.0011156,0.0011156
136,2901.58,0.81641,0.57515,1.15725,0.89481,0.90815,0.93792,0.68909,0.94027,0.59722,1.27133,0.001109,0.001109,0.001109
137,2923.13,0.84901,0.60245,1.17028,0.90948,0.879,0.92089,0.67906,0.94255,0.57217,1.28304,0.0011024,0.0011024,0.0011024
138,2944.49,0.82154,0.59112,1.16029,0.90493,0.88068,0.92969,0.6963,0.92693,0.60911,1.26758,0.0010958,0.0010958,0.0010958
139,2965.87,0.83044,0.58679,1.16309,0.91592,0.89324,0.9386,0.68049,0.93664,0.56645,1.27621,0.0010892,0.0010892,0.0010892
140,2982.65,0.82966,0.57574,1.18086,0.91176,0.88968,0.92028,0.68223,0.95167,0.56056,1.30295,0.0010826,0.0010826,0.0010826
141,3003.7,0.82774,0.58299,1.17203,0.91371,0.90435,0.94783,0.70464,0.89421,0.57318,1.27778,0.001076,0.001076,0.001076
142,3025.05,0.82483,0.59405,1.17095,0.91715,0.89324,0.93628,0.68946,0.95833,0.57651,1.30404,0.0010694,0.0010694,0.0010694
143,3044.54,0.82239,0.58142,1.16413,0.90593,0.89106,0.9319,0.68761,0.91675,0.56957,1.30325,0.0010628,0.0010628,0.0010628
144,3065.74,0.82733,0.56801,1.16434,0.90375,0.90226,0.93766,0.69355,0.90785,0.57277,1.28054,0.0010562,0.0010562,0.0010562
145,3086.78,0.81656,0.58478,1.1597,0.89767,0.92171,0.93634,0.70192,0.92059,0.57404,1.26234,0.0010496,0.0010496,0.0010496
146,3105.86,0.82814,0.57668,1.15912,0.92267,0.91459,0.95241,0.69885,0.95276,0.55281,1.30064,0.001043,0.001043,0.001043
147,3127.43,0.8129,0.55411,1.15444,0.91143,0.89324,0.94585,0.69156,0.9277,0.53739,1.26631,0.0010364,0.0010364,0.0010364
148,3149.7,0.8052,0.57403,1.16391,0.90748,0.89324,0.94623,0.68324,0.97543,0.58642,1.31586,0.0010298,0.0010298,0.0010298
149,3171.46,0.81759,0.57084,1.15677,0.92098,0.91459,0.95112,0.69093,0.90527,0.57447,1.27171,0.0010232,0.0010232,0.0010232
150,3192.29,0.82353,0.57341,1.15862,0.88222,0.92527,0.94332,0.69211,0.92143,0.56365,1.27973,0.0010166,0.0010166,0.0010166
151,3214.21,0.81299,0.57291,1.15807,0.91722,0.8968,0.94585,0.69666,0.91287,0.56387,1.24083,0.00101,0.00101,0.00101
152,3233.51,0.81489,0.57051,1.16526,0.88746,0.92612,0.94723,0.70681,0.90086,0.57054,1.23566,0.0010034,0.0010034,0.0010034
153,3255.33,0.80716,0.57402,1.15706,0.8869,0.93594,0.94601,0.70377,0.90783,0.56383,1.22667,0.0009968,0.0009968,0.0009968
154,3276.25,0.80676,0.55881,1.14509,0.86043,0.94338,0.93185,0.69746,0.94366,0.53639,1.28924,0.0009902,0.0009902,0.0009902
155,3298.14,0.79015,0.55598,1.1412,0.92031,0.87544,0.93099,0.69975,0.92122,0.55715,1.27301,0.0009836,0.0009836,0.0009836
156,3320.13,0.8164,0.5673,1.15262,0.91402,0.90391,0.95368,0.70838,0.91039,0.53772,1.24958,0.000977,0.000977,0.000977
157,3341.89,0.80861,0.57166,1.15663,0.91853,0.92527,0.94306,0.70551,0.91578,0.54099,1.24175,0.0009704,0.0009704,0.0009704
158,3362.09,0.80161,0.56992,1.15191,0.90818,0.90747,0.93853,0.68131,0.97718,0.56759,1.32348,0.0009638,0.0009638,0.0009638
159,3383.91,0.81327,0.56771,1.15687,0.92157,0.90747,0.96072,0.70449,0.90976,0.53721,1.24169,0.0009572,0.0009572,0.0009572
160,3405.73,0.79315,0.55125,1.14232,0.88938,0.91555,0.95394,0.70387,0.91902,0.54441,1.22486,0.0009506,0.0009506,0.0009506
161,3427.48,0.80815,0.56144,1.14293,0.93659,0.90036,0.94224,0.70784,0.89785,0.57289,1.21999,0.000944,0.000944,0.000944
162,3449.27,0.80001,0.55513,1.14723,0.92043,0.90036,0.93777,0.69072,0.94102,0.55482,1.26541,0.0009374,0.0009374,0.0009374
163,3471.47,0.78692,0.55104,1.1521,0.92454,0.90747,0.94702,0.70665,0.93662,0.5371,1.29478,0.0009308,0.0009308,0.0009308
164,3491.97,0.78967,0.54536,1.13224,0.90911,0.88987,0.94312,0.70378,0.89725,0.5611,1.24497,0.0009242,0.0009242,0.0009242
165,3513.78,0.79134,0.56877,1.14846,0.8944,0.90747,0.93508,0.69446,0.9314,0.58519,1.29298,0.0009176,0.0009176,0.0009176
166,3533.98,0.79642,0.55181,1.14842,0.90372,0.8968,0.93168,0.69176,0.96581,0.54998,1.31653,0.000911,0.000911,0.000911
167,3555.68,0.80089,0.54811,1.15517,0.89283,0.9191,0.93914,0.70769,0.9165,0.56719,1.2496,0.0009044,0.0009044,0.0009044
168,3577.44,0.7866,0.55247,1.13589,0.89634,0.90036,0.94229,0.69836,0.92146,0.53478,1.25088,0.0008978,0.0008978,0.0008978
169,3599.2,0.7776,0.55521,1.13473,0.90104,0.91459,0.94215,0.70267,0.90348,0.5458,1.24325,0.0008912,0.0008912,0.0008912
170,3620.99,0.77814,0.53775,1.13686,0.91728,0.90762,0.94689,0.70671,0.89477,0.54173,1.25146,0.0008846,0.0008846,0.0008846
171,3641.22,0.7858,0.55736,1.13143,0.93276,0.88862,0.94134,0.69168,0.91924,0.55095,1.27263,0.000878,0.000878,0.000878
172,3663.03,0.79135,0.54219,1.14175,0.90674,0.8996,0.94042,0.70191,0.93205,0.53647,1.29029,0.0008714,0.0008714,0.0008714
173,3683.3,0.75617,0.53677,1.13164,0.91289,0.8951,0.93902,0.6986,0.90757,0.57444,1.27292,0.0008648,0.0008648,0.0008648
174,3705.04,0.77538,0.5333,1.1315,0.90656,0.88612,0.94086,0.70452,0.94546,0.54291,1.27974,0.0008582,0.0008582,0.0008582
175,3726.88,0.77244,0.53142,1.12714,0.87001,0.9289,0.96203,0.70888,0.94364,0.52486,1.27955,0.0008516,0.0008516,0.0008516
176,3748.65,0.75472,0.53082,1.11802,0.92315,0.879,0.95198,0.70565,0.90902,0.5497,1.25533,0.000845,0.000845,0.000845
177,3768.82,0.76628,0.53302,1.13073,0.91247,0.89035,0.94189,0.70388,0.91465,0.58854,1.2662,0.0008384,0.0008384,0.0008384
178,3790.77,0.77488,0.54587,1.13861,0.91646,0.90391,0.95774,0.70648,0.89878,0.53088,1.22819,0.0008318,0.0008318,0.0008318
179,3812.46,0.75719,0.5258,1.12764,0.8872,0.92371,0.95304,0.71283,0.89658,0.56302,1.2477,0.0008252,0.0008252,0.0008252
180,3834.16,0.7788,0.54237,1.1341,0.91711,0.90747,0.94511,0.70657,0.88461,0.54004,1.22724,0.0008186,0.0008186,0.0008186
181,3855.87,0.76202,0.53156,1.12454,0.90611,0.92733,0.96197,0.72581,0.87651,0.51498,1.22385,0.000812,0.000812,0.000812
182,3875.77,0.76773,0.53862,1.1323,0.91116,0.90747,0.94792,0.71347,0.88505,0.53074,1.23624,0.0008054,0.0008054,0.0008054
183,3897.45,0.76212,0.53396,1.12328,0.92155,0.88256,0.94446,0.71139,0.88073,0.56364,1.23857,0.0007988,0.0007988,0.0007988
184,3919.12,0.75344,0.52144,1.13247,0.92223,0.88623,0.95199,0.71555,0.86669,0.56009,1.21388,0.0007922,0.0007922,0.0007922
185,3940.78,0.75911,0.53135,1.12855,0.90362,0.9009,0.93375,0.70763,0.90211,0.56538,1.28061,0.0007856,0.0007856,0.0007856
