epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,4087.55,0.7561,0.52198,1.13194,0.92831,0.92163,0.95462,0.69111,0.91959,0.54489,1.29433,0.0008252,0.0008252,0.0008252
180,4108.86,0.77816,0.53833,1.14579,0.9163,0.91815,0.95047,0.68793,0.92643,0.53879,1.31307,0.0008186,0.0008186,0.0008186
181,4132.3,0.75814,0.52498,1.12343,0.91866,0.92883,0.95478,0.70235,0.92207,0.51729,1.29298,0.000812,0.000812,0.000812
182,4154.31,0.76314,0.53453,1.12865,0.91575,0.8968,0.93873,0.69993,0.92186,0.54783,1.29026,0.0008054,0.0008054,0.0008054
183,4177.79,0.75614,0.53668,1.12381,0.90044,0.90391,0.94691,0.69312,0.93644,0.57003,1.32282,0.0007988,0.0007988,0.0007988
184,4198.98,0.75859,0.52523,1.14011,0.92605,0.88612,0.93478,0.68893,0.93036,0.55589,1.32785,0.0007922,0.0007922,0.0007922
185,4218.6,0.76109,0.51719,1.13407,0.91318,0.93575,0.94554,0.69557,0.91459,0.53701,1.29339,0.0007856,0.0007856,0.0007856
186,4239.98,0.76143,0.52651,1.1359,0.88801,0.93121,0.93623,0.68036,0.95517,0.53163,1.33138,0.000779,0.000779,0.000779
187,4263.46,0.75867,0.51882,1.13476,0.91326,0.89922,0.95309,0.70079,0.92876,0.53548,1.28779,0.0007724,0.0007724,0.0007724
188,4284.97,0.76765,0.5146,1.12483,0.92244,0.92527,0.95321,0.7042,0.92927,0.5367,1.30577,0.0007658,0.0007658,0.0007658
189,4308.42,0.75124,0.51714,1.11594,0.88328,0.91563,0.94509,0.69836,0.93091,0.52126,1.29914,0.0007592,0.0007592,0.0007592
190,4330.27,0.77417,0.52934,1.13073,0.89184,0.90966,0.93514,0.69995,0.91936,0.54864,1.30205,0.0007526,0.0007526,0.0007526
191,4353.7,0.77169,0.51732,1.13056,0.93217,0.91815,0.93743,0.70665,0.90326,0.54355,1.29988,0.000746,0.000746,0.000746
192,4377.24,0.74102,0.52039,1.12805,0.91989,0.89902,0.93593,0.69645,0.89885,0.54895,1.30944,0.0007394,0.0007394,0.0007394
193,4398.77,0.76171,0.53744,1.13795,0.91045,0.90455,0.92595,0.68896,0.90289,0.53563,1.30661,0.0007328,0.0007328,0.0007328
194,4420.47,0.74664,0.51497,1.12976,0.92728,0.91103,0.94457,0.68727,0.9253,0.54124,1.31552,0.0007262,0.0007262,0.0007262
195,4443.96,0.75907,0.52971,1.13345,0.92432,0.90747,0.94906,0.6985,0.91116,0.54008,1.30536,0.0007196,0.0007196,0.0007196
196,4465.32,0.73979,0.51051,1.11789,0.90813,0.91103,0.93757,0.69654,0.87142,0.5661,1.27476,0.000713,0.000713,0.000713
197,4488.76,0.73215,0.50906,1.11531,0.89779,0.91459,0.94111,0.69453,0.9069,0.55165,1.27942,0.0007064,0.0007064,0.0007064
198,4508.78,0.72731,0.50257,1.11677,0.91129,0.91396,0.93867,0.69527,0.93032,0.54106,1.29273,0.0006998,0.0006998,0.0006998
199,4530.19,0.75549,0.52228,1.12607,0.9205,0.91815,0.94667,0.6987,0.91051,0.53251,1.28984,0.0006932,0.0006932,0.0006932
200,4553.73,0.73258,0.51396,1.11217,0.89525,0.91103,0.94033,0.69558,0.92351,0.54462,1.2936,0.0006866,0.0006866,0.0006866
201,4577.2,0.73369,0.50802,1.11797,0.88338,0.91815,0.93687,0.69089,0.91663,0.55066,1.3316,0.00068,0.00068,0.00068
202,4598.56,0.7184,0.50534,1.1084,0.8993,0.92166,0.94523,0.69671,0.89273,0.53865,1.27905,0.0006734,0.0006734,0.0006734
203,4622.12,0.72266,0.50006,1.10958,0.89817,0.91459,0.93634,0.68998,0.89349,0.55622,1.30904,0.0006668,0.0006668,0.0006668
204,4645.57,0.73252,0.50448,1.11921,0.89401,0.89324,0.93506,0.69061,0.89759,0.57403,1.28682,0.0006602,0.0006602,0.0006602
205,4669.03,0.74256,0.50785,1.12281,0.88781,0.93238,0.94627,0.70137,0.90807,0.54228,1.29848,0.0006536,0.0006536,0.0006536
206,4690.31,0.73541,0.5126,1.11622,0.90581,0.88984,0.93414,0.69796,0.90822,0.55399,1.29,0.000647,0.000647,0.000647
207,4710.11,0.72529,0.50078,1.10803,0.91108,0.91158,0.9367,0.69242,0.90197,0.55684,1.3261,0.0006404,0.0006404,0.0006404
208,4733.49,0.72194,0.50452,1.10906,0.91091,0.9097,0.93412,0.68629,0.91659,0.55885,1.29427,0.0006338,0.0006338,0.0006338
209,4756.78,0.72428,0.49305,1.10729,0.8806,0.92883,0.93059,0.68806,0.89903,0.56325,1.2872,0.0006272,0.0006272,0.0006272
210,4780.29,0.73425,0.49688,1.1112,0.90601,0.92617,0.93294,0.69802,0.90248,0.53438,1.29628,0.0006206,0.0006206,0.0006206
211,4803.79,0.72101,0.50903,1.11828,0.90261,0.92348,0.93989,0.70293,0.8882,0.54177,1.27651,0.000614,0.000614,0.000614
212,4827.14,0.7332,0.50882,1.118,0.92749,0.91815,0.94641,0.69993,0.89947,0.54743,1.29209,0.0006074,0.0006074,0.0006074
213,4846.61,0.72717,0.49443,1.10141,0.93034,0.92527,0.94451,0.69391,0.9153,0.55581,1.30327,0.0006008,0.0006008,0.0006008
214,4870.1,0.71031,0.48782,1.1026,0.94139,0.91449,0.93894,0.6983,0.89711,0.53672,1.30274,0.0005942,0.0005942,0.0005942
215,4893.61,0.72393,0.50103,1.1091,0.93357,0.90021,0.93368,0.70154,0.90122,0.52578,1.29837,0.0005876,0.0005876,0.0005876
216,4917.07,0.72113,0.50349,1.10896,0.91692,0.8968,0.93073,0.70073,0.90073,0.51858,1.29847,0.000581,0.000581,0.000581
217,4940.62,0.70234,0.48289,1.09389,0.91979,0.90036,0.92917,0.69084,0.90668,0.53578,1.3385,0.0005744,0.0005744,0.0005744
218,4962.06,0.70587,0.49084,1.10884,0.91759,0.90036,0.93315,0.70133,0.88462,0.53306,1.29906,0.0005678,0.0005678,0.0005678
219,4985.6,0.70998,0.50625,1.1058,0.917,0.91103,0.94598,0.70113,0.88759,0.51701,1.29456,0.0005612,0.0005612,0.0005612
220,5009.11,0.7074,0.49768,1.09544,0.91711,0.91103,0.94368,0.69964,0.88744,0.54376,1.29728,0.0005546,0.0005546,0.0005546
221,5032.78,0.7091,0.47917,1.09773,0.92223,0.91103,0.94843,0.69891,0.87672,0.5277,1.29692,0.000548,0.000548,0.000548
222,5053.47,0.71966,0.48007,1.10602,0.92676,0.90391,0.95126,0.70408,0.89251,0.51195,1.28932,0.0005414,0.0005414,0.0005414
223,5074.98,0.70092,0.48407,1.10083,0.92432,0.92527,0.9548,0.70357,0.88982,0.52275,1.29353,0.0005348,0.0005348,0.0005348
224,5098.41,0.71856,0.48352,1.09805,0.93447,0.90747,0.95208,0.70848,0.90518,0.51753,1.28972,0.0005282,0.0005282,0.0005282
225,5119.19,0.71408,0.49009,1.10409,0.93771,0.91071,0.94415,0.70267,0.90237,0.50806,1.2909,0.0005216,0.0005216,0.0005216
226,5140.67,0.71998,0.49526,1.10615,0.92078,0.90391,0.95258,0.7058,0.87907,0.51285,1.25565,0.000515,0.000515,0.000515
227,5162.28,0.72202,0.49988,1.11621,0.90303,0.94306,0.95444,0.69972,0.90636,0.52812,1.28042,0.0005084,0.0005084,0.0005084
228,5185.71,0.68041,0.46773,1.09025,0.93322,0.91459,0.95115,0.69733,0.89634,0.52699,1.2819,0.0005018,0.0005018,0.0005018
229,5209.19,0.70392,0.47971,1.09286,0.94556,0.89324,0.94695,0.69204,0.89259,0.52473,1.28658,0.0004952,0.0004952,0.0004952
230,5232.57,0.70534,0.48237,1.09228,0.92736,0.90869,0.94136,0.69042,0.89667,0.52901,1.29806,0.0004886,0.0004886,0.0004886
231,5253.74,0.69149,0.47883,1.0963,0.91821,0.91103,0.94435,0.67975,0.8951,0.5604,1.31937,0.000482,0.000482,0.000482
232,5274.95,0.70055,0.46993,1.09335,0.91044,0.91459,0.94366,0.68946,0.89953,0.54953,1.29422,0.0004754,0.0004754,0.0004754
233,5296.34,0.70992,0.49217,1.09937,0.91768,0.92171,0.94606,0.69135,0.87453,0.53506,1.28197,0.0004688,0.0004688,0.0004688
234,5317.67,0.70314,0.47931,1.10004,0.89871,0.94728,0.95008,0.69231,0.89074,0.52021,1.30384,0.0004622,0.0004622,0.0004622
235,5341.15,0.69137,0.47238,1.09659,0.88315,0.95374,0.95174,0.69464,0.89981,0.52512,1.30553,0.0004556,0.0004556,0.0004556
236,5364.37,0.70289,0.49027,1.10099,0.89496,0.91815,0.93463,0.69737,0.90294,0.54027,1.31656,0.000449,0.000449,0.000449
237,5385.74,0.70604,0.47689,1.09863,0.87485,0.93238,0.92632,0.68981,0.92225,0.54684,1.32929,0.0004424,0.0004424,0.0004424
238,5409.18,0.7065,0.48867,1.10209,0.882,0.93103,0.93381,0.69246,0.91425,0.53771,1.3106,0.0004358,0.0004358,0.0004358
239,5428.32,0.69418,0.4767,1.0975,0.91704,0.90391,0.93496,0.69656,0.91163,0.54291,1.33792,0.0004292,0.0004292,0.0004292
240,5451.78,0.693,0.47078,1.09047,0.90085,0.9053,0.93276,0.69823,0.91574,0.53168,1.33043,0.0004226,0.0004226,0.0004226
241,5471.17,0.68912,0.4678,1.08273,0.91855,0.92308,0.9433,0.70105,0.90807,0.52933,1.31363,0.000416,0.000416,0.000416
242,5494.53,0.69093,0.46627,1.08006,0.92384,0.90647,0.93758,0.68782,0.9196,0.52571,1.34591,0.0004094,0.0004094,0.0004094
243,5517.97,0.68993,0.47763,1.09392,0.91708,0.8968,0.932,0.68855,0.90032,0.52165,1.32909,0.0004028,0.0004028,0.0004028
244,5537.58,0.68778,0.46381,1.08784,0.92957,0.91459,0.94331,0.6914,0.8914,0.52964,1.30262,0.0003962,0.0003962,0.0003962
245,5561,0.69214,0.47739,1.08901,0.93445,0.90391,0.93984,0.68795,0.88688,0.53312,1.30736,0.0003896,0.0003896,0.0003896
246,5579.48,0.68031,0.46915,1.08619,0.94021,0.89546,0.94077,0.68823,0.88666,0.53578,1.31833,0.000383,0.000383,0.000383
247,5601.23,0.69018,0.47396,1.09915,0.90884,0.92883,0.94032,0.68761,0.90708,0.53432,1.33822,0.0003764,0.0003764,0.0003764
248,5620.65,0.69449,0.47554,1.09946,0.92491,0.8968,0.93636,0.68712,0.92374,0.53792,1.3506,0.0003698,0.0003698,0.0003698
249,5642.4,0.6671,0.45685,1.08399,0.93691,0.89845,0.93819,0.68882,0.93144,0.53397,1.35407,0.0003632,0.0003632,0.0003632
250,5665.86,0.69295,0.4679,1.09091,0.93235,0.90747,0.94351,0.69729,0.92805,0.54302,1.33579,0.0003566,0.0003566,0.0003566
251,5687,0.68463,0.46227,1.08544,0.93741,0.90391,0.94739,0.70146,0.90074,0.53678,1.31895,0.00035,0.00035,0.00035
252,5710.34,0.67754,0.46286,1.08515,0.91827,0.91965,0.94649,0.699,0.90825,0.53641,1.3335,0.0003434,0.0003434,0.0003434
253,5728.93,0.67993,0.46211,1.08625,0.91217,0.92399,0.94762,0.69832,0.90002,0.53249,1.31762,0.0003368,0.0003368,0.0003368
254,5752.18,0.69373,0.45154,1.09043,0.92836,0.91815,0.94773,0.70367,0.89861,0.52741,1.3232,0.0003302,0.0003302,0.0003302
255,5775.61,0.65585,0.45239,1.07509,0.93489,0.91815,0.94857,0.70087,0.89622,0.52084,1.32457,0.0003236,0.0003236,0.0003236
256,5798.99,0.67779,0.45833,1.08222,0.93466,0.91629,0.94493,0.6945,0.90224,0.51951,1.33361,0.000317,0.000317,0.000317
257,5822.35,0.66755,0.46393,1.08542,0.94453,0.90902,0.94565,0.69822,0.89334,0.5249,1.3257,0.0003104,0.0003104,0.0003104
258,5843.8,0.66942,0.45845,1.07722,0.93068,0.90747,0.94671,0.69064,0.90312,0.51528,1.353,0.0003038,0.0003038,0.0003038
259,5867.18,0.66453,0.44917,1.07695,0.94374,0.91815,0.95276,0.69259,0.89951,0.51388,1.3562,0.0002972,0.0002972,0.0002972
260,5890.71,0.66833,0.45333,1.0814,0.93171,0.92252,0.94986,0.69574,0.89403,0.52838,1.34281,0.0002906,0.0002906,0.0002906
261,5913.58,0.66375,0.45064,1.07953,0.9243,0.91459,0.94744,0.6941,0.88342,0.52736,1.3477,0.000284,0.000284,0.000284
262,5934.94,0.67124,0.45614,1.07801,0.91415,0.90747,0.9395,0.69542,0.88683,0.52546,1.3481,0.0002774,0.0002774,0.0002774
263,5958.48,0.66488,0.45384,1.08263,0.91187,0.93238,0.94805,0.69346,0.89307,0.53447,1.35216,0.0002708,0.0002708,0.0002708
264,5980.23,0.64501,0.4425,1.06573,0.90599,0.92599,0.93741,0.69453,0.88242,0.54799,1.34602,0.0002642,0.0002642,0.0002642
265,6003.56,0.66473,0.4581,1.07452,0.91911,0.93007,0.94016,0.69527,0.89977,0.53956,1.35339,0.0002576,0.0002576,0.0002576
266,6027,0.67074,0.45114,1.08129,0.92836,0.92228,0.94203,0.69442,0.90853,0.52929,1.35516,0.000251,0.000251,0.000251
267,6048.6,0.65557,0.45333,1.06982,0.92519,0.91459,0.94532,0.69711,0.89004,0.53453,1.34243,0.0002444,0.0002444,0.0002444
268,6072.14,0.66219,0.45274,1.07283,0.89712,0.93096,0.9432,0.69531,0.87856,0.54305,1.32812,0.0002378,0.0002378,0.0002378
269,6095.69,0.64672,0.44383,1.06485,0.90173,0.93238,0.93626,0.69659,0.86984,0.55152,1.32141,0.0002312,0.0002312,0.0002312
270,6114.28,0.64658,0.43967,1.07104,0.91393,0.90686,0.93259,0.7007,0.86614,0.54912,1.32058,0.0002246,0.0002246,0.0002246
271,6137.78,0.65744,0.45255,1.07536,0.907,0.91103,0.9382,0.6944,0.86337,0.55943,1.31755,0.000218,0.000218,0.000218
272,6161.32,0.6468,0.44246,1.06975,0.91679,0.91103,0.93959,0.68964,0.86919,0.55524,1.32591,0.0002114,0.0002114,0.0002114
273,6184.87,0.65741,0.45038,1.08153,0.92725,0.90711,0.93402,0.68664,0.87136,0.55266,1.33244,0.0002048,0.0002048,0.0002048
