epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,3897.77,0.63241,0.49838,1.04925,0.91052,0.92135,0.93132,0.68747,0.80263,0.51072,1.18458,0.0007988,0.0007988,0.0007988
184,3919.69,0.62769,0.47581,1.05165,0.90417,0.93258,0.9417,0.71308,0.79031,0.49102,1.167,0.0007922,0.0007922,0.0007922
185,3941.66,0.62399,0.48583,1.05393,0.92611,0.90262,0.9448,0.71585,0.76344,0.47895,1.15288,0.0007856,0.0007856,0.0007856
186,3961.81,0.63418,0.48712,1.05245,0.92831,0.90262,0.94403,0.70614,0.79655,0.4738,1.18646,0.000779,0.000779,0.000779
187,3980.8,0.6434,0.49258,1.05788,0.90302,0.91386,0.93315,0.68718,0.80172,0.51355,1.19261,0.0007724,0.0007724,0.0007724
188,4002.76,0.63209,0.49063,1.04972,0.92316,0.89513,0.9419,0.69867,0.7846,0.50792,1.18808,0.0007658,0.0007658,0.0007658
189,4024.7,0.61762,0.47991,1.04573,0.92112,0.92509,0.94608,0.70622,0.78423,0.48512,1.20247,0.0007592,0.0007592,0.0007592
190,4046.68,0.64256,0.50154,1.05511,0.9114,0.92469,0.9371,0.69818,0.79141,0.49507,1.20899,0.0007526,0.0007526,0.0007526
191,4068.66,0.6219,0.48619,1.0427,0.91405,0.92509,0.9299,0.69218,0.80355,0.49099,1.21858,0.000746,0.000746,0.000746
192,4090.61,0.61047,0.4844,1.04301,0.91068,0.91386,0.90993,0.68171,0.79679,0.50872,1.2142,0.0007394,0.0007394,0.0007394
193,4112.56,0.63387,0.50001,1.05082,0.91166,0.90262,0.92424,0.69875,0.7968,0.50316,1.20104,0.0007328,0.0007328,0.0007328
194,4134.49,0.62468,0.48124,1.05277,0.9323,0.87682,0.94139,0.70971,0.80346,0.49589,1.19267,0.0007262,0.0007262,0.0007262
195,4156.45,0.63189,0.49291,1.05494,0.93078,0.90652,0.95316,0.72106,0.78552,0.47621,1.17308,0.0007196,0.0007196,0.0007196
196,4178.36,0.61104,0.47394,1.04241,0.93128,0.9136,0.94181,0.71891,0.79938,0.48814,1.18595,0.000713,0.000713,0.000713
197,4200.33,0.61312,0.47892,1.0447,0.90251,0.90147,0.92721,0.70141,0.78935,0.50398,1.17393,0.0007064,0.0007064,0.0007064
198,4222.25,0.6053,0.46817,1.04101,0.90775,0.92139,0.93242,0.70928,0.79607,0.48478,1.19308,0.0006998,0.0006998,0.0006998
199,4242.45,0.61787,0.48884,1.04345,0.92139,0.92193,0.9458,0.71442,0.78525,0.49229,1.16553,0.0006932,0.0006932,0.0006932
200,4264.42,0.61474,0.49035,1.04213,0.91807,0.92331,0.94528,0.70789,0.78168,0.49262,1.16069,0.0006866,0.0006866,0.0006866
201,4285.47,0.62557,0.4814,1.04683,0.92195,0.89513,0.92776,0.69801,0.77105,0.50559,1.1673,0.00068,0.00068,0.00068
202,4307.37,0.60335,0.47694,1.04054,0.93133,0.91429,0.92834,0.69971,0.79434,0.48631,1.1919,0.0006734,0.0006734,0.0006734
203,4326.51,0.60165,0.4711,1.03831,0.90633,0.92884,0.9375,0.70593,0.79447,0.47749,1.20404,0.0006668,0.0006668,0.0006668
204,4348.49,0.60413,0.46866,1.03748,0.91497,0.92698,0.94312,0.71069,0.78005,0.48983,1.16557,0.0006602,0.0006602,0.0006602
205,4370.4,0.61305,0.47865,1.04398,0.9141,0.91669,0.94733,0.71958,0.77192,0.46009,1.15314,0.0006536,0.0006536,0.0006536
206,4392.28,0.60398,0.48069,1.03496,0.91708,0.92509,0.93601,0.71248,0.77845,0.47761,1.17788,0.000647,0.000647,0.000647
207,4414.17,0.60206,0.47949,1.03165,0.91743,0.91011,0.93811,0.69999,0.79414,0.49515,1.19399,0.0006404,0.0006404,0.0006404
208,4435.83,0.61167,0.48095,1.04664,0.91476,0.92442,0.94249,0.70056,0.78806,0.49661,1.18799,0.0006338,0.0006338,0.0006338
209,4457.62,0.59152,0.46584,1.03277,0.92727,0.90732,0.93922,0.70536,0.80048,0.46988,1.17478,0.0006272,0.0006272,0.0006272
210,4479.52,0.60075,0.45906,1.04285,0.91878,0.90637,0.94139,0.70279,0.80224,0.47926,1.1842,0.0006206,0.0006206,0.0006206
211,4499.78,0.60004,0.47762,1.03644,0.90672,0.90637,0.9242,0.69835,0.79357,0.50233,1.18459,0.000614,0.000614,0.000614
212,4521.64,0.60323,0.4839,1.03425,0.92105,0.90637,0.93348,0.70019,0.77628,0.49217,1.17789,0.0006074,0.0006074,0.0006074
213,4543.55,0.60291,0.47351,1.02935,0.91217,0.90262,0.93873,0.70294,0.78686,0.49764,1.1903,0.0006008,0.0006008,0.0006008
214,4565.45,0.58993,0.45736,1.03559,0.90908,0.89139,0.93324,0.71132,0.75494,0.48742,1.16457,0.0005942,0.0005942,0.0005942
215,4587.35,0.60377,0.46215,1.04,0.92695,0.90262,0.93198,0.71245,0.75027,0.4787,1.15482,0.0005876,0.0005876,0.0005876
216,4607.65,0.59309,0.46445,1.03326,0.93433,0.90592,0.93614,0.71601,0.77441,0.47127,1.17189,0.000581,0.000581,0.000581
217,4629.48,0.58258,0.44595,1.02847,0.91794,0.92168,0.94138,0.71852,0.78017,0.47344,1.1736,0.0005744,0.0005744,0.0005744
218,4648.96,0.59037,0.45092,1.0311,0.90916,0.92884,0.94689,0.72548,0.78556,0.47376,1.1767,0.0005678,0.0005678,0.0005678
219,4670.89,0.58985,0.46816,1.0328,0.92751,0.9105,0.94924,0.72384,0.79242,0.46002,1.19164,0.0005612,0.0005612,0.0005612
220,4692.85,0.58906,0.45832,1.02662,0.93272,0.90262,0.94533,0.70864,0.79094,0.4638,1.19038,0.0005546,0.0005546,0.0005546
221,4714.75,0.58501,0.44996,1.02008,0.93116,0.91011,0.94332,0.71648,0.79743,0.4582,1.20443,0.000548,0.000548,0.000548
222,4734.92,0.58833,0.44088,1.0285,0.92712,0.90528,0.93841,0.70885,0.79017,0.47961,1.20231,0.0005414,0.0005414,0.0005414
223,4755.23,0.59149,0.45944,1.03792,0.92368,0.90262,0.93575,0.71384,0.7748,0.48252,1.187,0.0005348,0.0005348,0.0005348
224,4777.16,0.59194,0.44809,1.02574,0.92779,0.91426,0.93998,0.7144,0.77719,0.47437,1.17888,0.0005282,0.0005282,0.0005282
225,4795.58,0.59147,0.45453,1.0262,0.91124,0.92284,0.93902,0.7122,0.76973,0.47777,1.18177,0.0005216,0.0005216,0.0005216
226,4816.01,0.59382,0.45371,1.03467,0.93392,0.90262,0.94421,0.71183,0.77893,0.47931,1.18717,0.000515,0.000515,0.000515
227,4837.07,0.59566,0.46106,1.03625,0.93444,0.90754,0.94224,0.71548,0.77437,0.48508,1.17711,0.0005084,0.0005084,0.0005084
228,4859.03,0.5806,0.4382,1.0288,0.93233,0.90637,0.9449,0.71854,0.75739,0.48976,1.15632,0.0005018,0.0005018,0.0005018
229,4881.01,0.58306,0.44259,1.02546,0.93338,0.89888,0.94278,0.72376,0.76525,0.49088,1.16515,0.0004952,0.0004952,0.0004952
230,4902.98,0.58106,0.442,1.02357,0.91769,0.89888,0.94261,0.71896,0.78481,0.48389,1.19089,0.0004886,0.0004886,0.0004886
231,4923.4,0.57095,0.44565,1.02247,0.91523,0.9176,0.93644,0.71888,0.78005,0.48823,1.18552,0.000482,0.000482,0.000482
232,4945.36,0.57736,0.44136,1.01948,0.90504,0.92509,0.93943,0.72071,0.79587,0.47526,1.21366,0.0004754,0.0004754,0.0004754
233,4967.36,0.58826,0.4541,1.02965,0.92262,0.90262,0.94068,0.72141,0.80282,0.47217,1.21489,0.0004688,0.0004688,0.0004688
234,4987.86,0.5863,0.44759,1.02524,0.92048,0.91386,0.9419,0.71607,0.78994,0.47381,1.20124,0.0004622,0.0004622,0.0004622
235,5009.82,0.5746,0.44023,1.02828,0.93194,0.89888,0.94147,0.71348,0.78533,0.46812,1.21055,0.0004556,0.0004556,0.0004556
236,5031.67,0.5817,0.46464,1.02422,0.92633,0.8948,0.93533,0.71248,0.7738,0.48092,1.2032,0.000449,0.000449,0.000449
237,5053.67,0.58731,0.44782,1.02535,0.92787,0.86728,0.93078,0.70365,0.78856,0.4911,1.20169,0.0004424,0.0004424,0.0004424
238,5075.6,0.57356,0.44919,1.02203,0.90546,0.91386,0.92964,0.7065,0.77325,0.47999,1.20028,0.0004358,0.0004358,0.0004358
239,5096.73,0.56333,0.43876,1.02148,0.92143,0.89888,0.93346,0.70604,0.78958,0.48518,1.21,0.0004292,0.0004292,0.0004292
240,5117.04,0.56768,0.43797,1.01941,0.91728,0.91368,0.93533,0.7071,0.7943,0.47917,1.20163,0.0004226,0.0004226,0.0004226
241,5137.4,0.56404,0.43487,1.01601,0.92739,0.90888,0.93489,0.70141,0.80225,0.47304,1.21482,0.000416,0.000416,0.000416
242,5157.67,0.56843,0.44142,1.0173,0.93308,0.88771,0.93088,0.7036,0.80684,0.47012,1.22159,0.0004094,0.0004094,0.0004094
243,5179.59,0.5662,0.43868,1.01904,0.92974,0.89217,0.92781,0.70758,0.80298,0.47085,1.21945,0.0004028,0.0004028,0.0004028
244,5201.55,0.56548,0.43732,1.01777,0.93001,0.89888,0.92788,0.70889,0.80348,0.4714,1.21498,0.0003962,0.0003962,0.0003962
245,5223.46,0.57077,0.44949,1.02068,0.91301,0.90409,0.92548,0.69518,0.80801,0.48171,1.22252,0.0003896,0.0003896,0.0003896
246,5243.79,0.56205,0.43253,1.0088,0.93766,0.89139,0.91703,0.69185,0.81118,0.48795,1.23588,0.000383,0.000383,0.000383
247,5265.79,0.56302,0.44371,1.02342,0.93684,0.88879,0.92398,0.69944,0.79809,0.48415,1.21795,0.0003764,0.0003764,0.0003764
248,5287.8,0.56354,0.43889,1.01985,0.9354,0.8839,0.92134,0.70055,0.78551,0.49698,1.2047,0.0003698,0.0003698,0.0003698
249,5309.71,0.55159,0.42751,1.01162,0.91943,0.8975,0.92369,0.70382,0.78022,0.49048,1.21426,0.0003632,0.0003632,0.0003632
250,5331.65,0.55575,0.43781,1.01882,0.90824,0.91011,0.92547,0.6979,0.77634,0.48088,1.20934,0.0003566,0.0003566,0.0003566
251,5353.58,0.56154,0.43664,1.02153,0.93859,0.91011,0.92943,0.69778,0.76885,0.46926,1.19565,0.00035,0.00035,0.00035
252,5372.65,0.55978,0.4359,1.01901,0.92774,0.91358,0.92622,0.69783,0.76382,0.47222,1.19115,0.0003434,0.0003434,0.0003434
253,5394.63,0.55525,0.43107,1.01252,0.93471,0.89139,0.92282,0.69217,0.79292,0.47505,1.22044,0.0003368,0.0003368,0.0003368
254,5416.56,0.56584,0.42118,1.01058,0.94459,0.89387,0.92196,0.68986,0.80053,0.46687,1.22987,0.0003302,0.0003302,0.0003302
255,5437.07,0.5533,0.42167,1.01423,0.92858,0.90262,0.92548,0.69393,0.79471,0.46515,1.22862,0.0003236,0.0003236,0.0003236
256,5459.13,0.55485,0.42045,1.0142,0.93451,0.90262,0.92613,0.70076,0.78904,0.4598,1.22018,0.000317,0.000317,0.000317
257,5481.06,0.55987,0.43061,1.01612,0.9332,0.8895,0.9345,0.70777,0.78379,0.45502,1.21107,0.0003104,0.0003104,0.0003104
258,5502.96,0.55864,0.42468,1.01174,0.92383,0.9085,0.9352,0.7026,0.77788,0.46142,1.19919,0.0003038,0.0003038,0.0003038
259,5524.7,0.54842,0.42059,1.0093,0.93181,0.89888,0.9342,0.704,0.78219,0.46119,1.20529,0.0002972,0.0002972,0.0002972
260,5546.61,0.54199,0.4192,1.0063,0.94132,0.89139,0.93526,0.70703,0.79018,0.46015,1.21193,0.0002906,0.0002906,0.0002906
261,5568.55,0.55107,0.41816,1.01336,0.94418,0.90262,0.9291,0.70186,0.78602,0.46516,1.21042,0.000284,0.000284,0.000284
262,5587.69,0.55091,0.42783,1.01018,0.93146,0.91614,0.93334,0.70181,0.79091,0.45554,1.21002,0.0002774,0.0002774,0.0002774
263,5609.56,0.55084,0.42321,1.01673,0.9342,0.90394,0.93378,0.7075,0.79002,0.46756,1.20907,0.0002708,0.0002708,0.0002708
264,5631.46,0.53618,0.41033,1.00031,0.94293,0.89888,0.93714,0.71082,0.78183,0.46774,1.19854,0.0002642,0.0002642,0.0002642
265,5653.24,0.54364,0.42335,1.00276,0.93165,0.89888,0.9362,0.7127,0.77328,0.46708,1.18919,0.0002576,0.0002576,0.0002576
266,5675.13,0.54362,0.40776,1.01357,0.94597,0.8839,0.93801,0.70934,0.78203,0.47522,1.19194,0.000251,0.000251,0.000251
267,5697.03,0.53967,0.41251,1.00107,0.93712,0.89308,0.92796,0.7036,0.78173,0.47495,1.19647,0.0002444,0.0002444,0.0002444
268,5718.92,0.54944,0.42581,1.00573,0.9373,0.89513,0.92936,0.70424,0.77509,0.46959,1.19584,0.0002378,0.0002378,0.0002378
269,5740.85,0.52782,0.40137,1.0007,0.92038,0.90922,0.92986,0.70949,0.77277,0.4657,1.19681,0.0002312,0.0002312,0.0002312
270,5762.74,0.53464,0.40544,1.00632,0.92052,0.91094,0.93111,0.70788,0.77456,0.46781,1.2056,0.0002246,0.0002246,0.0002246
271,5784.67,0.53772,0.4172,1.00754,0.93605,0.88764,0.93201,0.7083,0.7822,0.47068,1.21411,0.000218,0.000218,0.000218
272,5806.58,0.53262,0.40256,1.0011,0.94083,0.89322,0.93386,0.70458,0.79014,0.47356,1.22191,0.0002114,0.0002114,0.0002114
273,5828.47,0.53541,0.4111,1.00767,0.93451,0.90857,0.9363,0.70622,0.7835,0.47332,1.20733,0.0002048,0.0002048,0.0002048
274,5850.43,0.53251,0.41554,1.00754,0.93072,0.9057,0.93587,0.70946,0.78162,0.47362,1.20531,0.0001982,0.0001982,0.0001982
275,5872.2,0.54428,0.41967,1.00646,0.9198,0.91386,0.92959,0.70908,0.78304,0.47463,1.20637,0.0001916,0.0001916,0.0001916
276,5894.1,0.53275,0.40696,1.00564,0.91343,0.91386,0.9347,0.70962,0.78434,0.46381,1.20845,0.000185,0.000185,0.000185
277,5916.03,0.52997,0.40391,1.0041,0.91658,0.91386,0.94109,0.71225,0.77641,0.47528,1.20282,0.0001784,0.0001784,0.0001784
278,5936.3,0.53061,0.41277,1.00037,0.93033,0.89139,0.93168,0.71344,0.7795,0.47314,1.20794,0.0001718,0.0001718,0.0001718
279,5956.38,0.53454,0.41221,1.00346,0.91925,0.89532,0.93729,0.71416,0.77876,0.47849,1.20361,0.0001652,0.0001652,0.0001652
280,5978.25,0.52912,0.41148,1.00604,0.92313,0.89955,0.93802,0.70961,0.77905,0.48578,1.20287,0.0001586,0.0001586,0.0001586
281,6000.18,0.52803,0.39867,1.00447,0.91652,0.89888,0.93832,0.70548,0.78507,0.48209,1.20881,0.000152,0.000152,0.000152
282,6022.09,0.52889,0.40757,1.0007,0.91518,0.89139,0.9375,0.70529,0.77737,0.48222,1.19841,0.0001454,0.0001454,0.0001454
283,6043.73,0.52415,0.4061,1.00751,0.92237,0.89005,0.93233,0.7068,0.77337,0.4779,1.1973,0.0001388,0.0001388,0.0001388
284,6065.68,0.53604,0.40397,0.99887,0.91992,0.88764,0.93205,0.7055,0.77316,0.47122,1.20138,0.0001322,0.0001322,0.0001322
285,6087.55,0.5333,0.40271,1.00355,0.92929,0.88602,0.93163,0.70504,0.77677,0.46524,1.20492,0.0001256,0.0001256,0.0001256
286,6109.55,0.53031,0.39834,1.00504,0.92618,0.89278,0.9283,0.70298,0.77446,0.46468,1.20056,0.000119,0.000119,0.000119
287,6131.49,0.52912,0.40681,1.0003,0.92906,0.88296,0.92791,0.70282,0.76963,0.46827,1.19484,0.0001124,0.0001124,0.0001124
288,6153.37,0.51747,0.39597,0.99169,0.92649,0.89693,0.92488,0.70701,0.78538,0.46873,1.21353,0.0001058,0.0001058,0.0001058
289,6175.14,0.52257,0.4044,1.00142,0.92694,0.90289,0.92568,0.70627,0.78521,0.47339,1.21596,9.92e-05,9.92e-05,9.92e-05
290,6197.09,0.52908,0.41019,1.00369,0.93066,0.90478,0.92448,0.70328,0.78612,0.46972,1.21488,9.26e-05,9.26e-05,9.26e-05
291,6227.5,0.38131,0.28603,0.93473,0.93356,0.88764,0.9202,0.70327,0.78727,0.48066,1.21567,8.6e-05,8.6e-05,8.6e-05
292,6247.94,0.37751,0.27177,0.93203,0.92937,0.88701,0.9155,0.69802,0.78586,0.49384,1.21233,7.94e-05,7.94e-05,7.94e-05
293,6268.18,0.36482,0.26249,0.92543,0.91617,0.90056,0.91108,0.69331,0.78924,0.49711,1.21841,7.28e-05,7.28e-05,7.28e-05
294,6290.05,0.36841,0.25931,0.93114,0.9172,0.89888,0.91557,0.69676,0.78783,0.49302,1.21878,6.62e-05,6.62e-05,6.62e-05
295,6311.95,0.35912,0.25208,0.91688,0.92473,0.89513,0.91214,0.69619,0.78694,0.49357,1.22237,5.96e-05,5.96e-05,5.96e-05
296,6333.82,0.35034,0.24904,0.91906,0.92286,0.88764,0.90906,0.69393,0.78488,0.49405,1.22074,5.3e-05,5.3e-05,5.3e-05
297,6355.75,0.35499,0.2501,0.91292,0.91872,0.88903,0.90839,0.69956,0.78694,0.49952,1.22123,4.64e-05,4.64e-05,4.64e-05
298,6377.74,0.35339,0.25046,0.91733,0.92262,0.88764,0.91111,0.70131,0.78841,0.49886,1.21912,3.98e-05,3.98e-05,3.98e-05
299,6398.26,0.35519,0.24392,0.90925,0.92199,0.88764,0.91423,0.70254,0.78137,0.50021,1.21327,3.32e-05,3.32e-05,3.32e-05
300,6420.28,0.34893,0.24174,0.91438,0.92309,0.89139,0.91584,0.70119,0.77642,0.50066,1.20762,2.66e-05,2.66e-05,2.66e-05
